URL	
https://www.apartments.com/hamilton-union-allston-ma/t1b2j68/	"""https://www.apartments.com/hamilton-union-allston-ma/t1b2j68/"","
https://www.apartments.com/hancock-estates-chestnut-hill-ma/mtj080k/	"""https://www.apartments.com/hancock-estates-chestnut-hill-ma/mtj080k/"","
https://www.apartments.com/hancock-village-chestnut-hill-ma/thtxnyc/	"""https://www.apartments.com/hancock-village-chestnut-hill-ma/thtxnyc/"","
https://www.apartments.com/harbor-point-boston-ma/bxj1nhc/	"""https://www.apartments.com/harbor-point-boston-ma/bxj1nhc/"","
https://www.apartments.com/harborview-at-the-navy-yard-charlestown-ma/x0v40yn/	"""https://www.apartments.com/harborview-at-the-navy-yard-charlestown-ma/x0v40yn/"","
https://www.apartments.com/homer-apartments-cambridge-ma/fvwgvhr/	"""https://www.apartments.com/homer-apartments-cambridge-ma/fvwgvhr/"","
https://www.apartments.com/hub25-boston-ma/9m4xy07/	"""https://www.apartments.com/hub25-boston-ma/9m4xy07/"","
https://www.apartments.com/hub50house-boston-ma/h2x8sm0/	"""https://www.apartments.com/hub50house-boston-ma/h2x8sm0/"","
https://www.apartments.com/imprint-dorchester-ma/6gd5hvv/	"""https://www.apartments.com/imprint-dorchester-ma/6gd5hvv/"","
https://www.apartments.com/ink-block-boston-ma/b92qt39/	"""https://www.apartments.com/ink-block-boston-ma/b92qt39/"","
https://www.apartments.com/j-vue-at-the-lma-boston-ma/nzg6j5n/	"""https://www.apartments.com/j-vue-at-the-lma-boston-ma/nzg6j5n/"","
https://www.apartments.com/james-and-harrison-court-boston-ma/wys2zqh/	"""https://www.apartments.com/james-and-harrison-court-boston-ma/wys2zqh/"","
https://www.apartments.com/kendall-crossing-apartments-cambridge-ma/3wje85f/	"""https://www.apartments.com/kendall-crossing-apartments-cambridge-ma/3wje85f/"","
https://www.apartments.com/lantera-at-boston-landing-boston-ma/k7pdq3b/	"""https://www.apartments.com/lantera-at-boston-landing-boston-ma/k7pdq3b/"","
https://www.apartments.com/ledgewood-apartments-mattapan-ma/gc6cwxz/	"""https://www.apartments.com/ledgewood-apartments-mattapan-ma/gc6cwxz/"","
https://www.apartments.com/lofts-at-kendall-square-cambridge-ma/74xhn4x/	"""https://www.apartments.com/lofts-at-kendall-square-cambridge-ma/74xhn4x/"","
https://www.apartments.com/malvern-place-apartments-allston-ma/fyhh16r/	"""https://www.apartments.com/malvern-place-apartments-allston-ma/fyhh16r/"","
https://www.apartments.com/market-central-cambridge-ma/jdgyhj6/	"""https://www.apartments.com/market-central-cambridge-ma/jdgyhj6/"","
https://www.apartments.com/marshview-place-west-roxbury-ma/dnsjvlj/	"""https://www.apartments.com/marshview-place-west-roxbury-ma/dnsjvlj/"","
https://www.apartments.com/mason-everett-ma/6le64er/	"""https://www.apartments.com/mason-everett-ma/6le64er/"","
https://www.apartments.com/maverick-landing-east-boston-ma/mter1xh/	"""https://www.apartments.com/maverick-landing-east-boston-ma/mter1xh/"","
https://www.apartments.com/mbh-apartments-boston-ma/ss1ke26/	"""https://www.apartments.com/mbh-apartments-boston-ma/ss1ke26/"","
https://www.apartments.com/mercantile-wharf-boston-ma/1vy7gj6/	"""https://www.apartments.com/mercantile-wharf-boston-ma/1vy7gj6/"","
https://www.apartments.com/meriel-marina-bay-quincy-ma/px4z4pr/	"""https://www.apartments.com/meriel-marina-bay-quincy-ma/px4z4pr/"","
https://www.apartments.com/metro-marina-bay-quincy-ma/lj36vwd/	"""https://www.apartments.com/metro-marina-bay-quincy-ma/lj36vwd/"","
https://www.apartments.com/metromark-jamaica-plain-ma/tgrby78/	"""https://www.apartments.com/metromark-jamaica-plain-ma/tgrby78/"","
https://www.apartments.com/mezzo-design-lofts-charlestown-ma/gfmfq9y/	"""https://www.apartments.com/mezzo-design-lofts-charlestown-ma/gfmfq9y/"","
https://www.apartments.com/miscela-somerville-ma/qlxyxyx/	"""https://www.apartments.com/miscela-somerville-ma/qlxyxyx/"","
https://www.apartments.com/mission-main-boston-ma/p1smtgs/	"""https://www.apartments.com/mission-main-boston-ma/p1smtgs/"","
https://www.apartments.com/modera-medford-medford-ma/fljnhmr/	"""https://www.apartments.com/modera-medford-medford-ma/fljnhmr/"","
https://www.apartments.com/montaje-somerville-ma/886v280/	"""https://www.apartments.com/montaje-somerville-ma/886v280/"","
https://www.apartments.com/morton-village-apartments-mattapan-ma/qkghybz/	"""https://www.apartments.com/morton-village-apartments-mattapan-ma/qkghybz/"","
https://www.apartments.com/navy-yard-33-charlestown-ma/76n8l1x/	"""https://www.apartments.com/navy-yard-33-charlestown-ma/76n8l1x/"","
https://www.apartments.com/neponset-landing-quincy-ma/07rjfx2/	"""https://www.apartments.com/neponset-landing-quincy-ma/07rjfx2/"","
https://www.apartments.com/nova-brighton-brighton-ma/m0mmvxl/	"""https://www.apartments.com/nova-brighton-brighton-ma/m0mmvxl/"","
https://www.apartments.com/oak-row-apartments-west-roxbury-ma/954ww54/	"""https://www.apartments.com/oak-row-apartments-west-roxbury-ma/954ww54/"","
https://www.apartments.com/ocean-point-apartments-revere-ma/dh570zj/	"""https://www.apartments.com/ocean-point-apartments-revere-ma/dh570zj/"","
https://www.apartments.com/one-beachmont-revere-ma/5q5zpcm/	"""https://www.apartments.com/one-beachmont-revere-ma/5q5zpcm/"","
https://www.apartments.com/one-canal-apartments-boston-ma/z17ct3x/	"""https://www.apartments.com/one-canal-apartments-boston-ma/z17ct3x/"","
https://www.apartments.com/one-greenway-boston-ma/vpt8zze/	"""https://www.apartments.com/one-greenway-boston-ma/vpt8zze/"","
https://www.apartments.com/one-newport-quincy-ma/dl1smdh/	"""https://www.apartments.com/one-newport-quincy-ma/dl1smdh/"","
https://www.apartments.com/one-north-of-boston-chelsea-ma/8ryr7g1/	"""https://www.apartments.com/one-north-of-boston-chelsea-ma/8ryr7g1/"","
https://www.apartments.com/one65-main-cambridge-ma/8f75162/	"""https://www.apartments.com/one65-main-cambridge-ma/8f75162/"","
https://www.apartments.com/ora-seaport-boston-ma/fl0e4ws/	"""https://www.apartments.com/ora-seaport-boston-ma/fl0e4ws/"","
https://www.apartments.com/park-151-cambridge-ma/dknxy6k/	"""https://www.apartments.com/park-151-cambridge-ma/dknxy6k/"","
https://www.apartments.com/park-lane-seaport-boston-ma/lnbd8xg/	"""https://www.apartments.com/park-lane-seaport-boston-ma/lnbd8xg/"","
https://www.apartments.com/parker-hill-apartments-boston-ma/qz0cydx/	"""https://www.apartments.com/parker-hill-apartments-boston-ma/qz0cydx/"","
https://www.apartments.com/parkside-commons-apartments-chelsea-ma/z5ntqkw/	"""https://www.apartments.com/parkside-commons-apartments-chelsea-ma/z5ntqkw/"","
https://www.apartments.com/parkside-on-adams-roslindale-ma/eybc17m/	"""https://www.apartments.com/parkside-on-adams-roslindale-ma/eybc17m/"","
https://www.apartments.com/parkway-apartments-boston-ma/jezdx06/	"""https://www.apartments.com/parkway-apartments-boston-ma/jezdx06/"","
https://www.apartments.com/pelham-hall-brookline-ma/968dvv4/	"""https://www.apartments.com/pelham-hall-brookline-ma/968dvv4/"","
https://www.apartments.com/peninsula-apartments-boston-ma/q3c2q7z/	"""https://www.apartments.com/peninsula-apartments-boston-ma/q3c2q7z/"","
https://www.apartments.com/peridot-allston-ma/h4c2lc2/	"""https://www.apartments.com/peridot-allston-ma/h4c2lc2/"","
https://www.apartments.com/piano-craft-guild-boston-ma/1klf914/	"""https://www.apartments.com/piano-craft-guild-boston-ma/1klf914/"","
https://www.apartments.com/pierce-boston-boston-ma/7l5q7yz/	"""https://www.apartments.com/pierce-boston-boston-ma/7l5q7yz/"","
https://www.apartments.com/portside-at-east-pier-east-boston-ma/3sj3kmg/	"""https://www.apartments.com/portside-at-east-pier-east-boston-ma/3sj3kmg/"","
https://www.apartments.com/prism-cambridge-ma/rkhb8e1/	"""https://www.apartments.com/prism-cambridge-ma/rkhb8e1/"","
https://www.apartments.com/private-bedroom-in-2-bed-1-bath-home-boston-ma-unit-a/ykdcbst/	"""https://www.apartments.com/private-bedroom-in-2-bed-1-bath-home-boston-ma-unit-a/ykdcbst/"","
https://www.apartments.com/private-bedroom-in-2-bed-1-bath-home-boston-ma-unit-b/jyt0f86/	"""https://www.apartments.com/private-bedroom-in-2-bed-1-bath-home-boston-ma-unit-b/jyt0f86/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/9c6j306/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/9c6j306/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/cfw1c5e/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/cfw1c5e/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/enh7rgm/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/enh7rgm/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/erk64lq/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/erk64lq/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/exz2bym/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/exz2bym/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/fypvpks/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/fypvpks/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/gzr5byx/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/gzr5byx/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/mzr4kll/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/mzr4kll/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/rkpg8s3/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-a/rkpg8s3/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/3ej98cd/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/3ej98cd/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/41xk8hh/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/41xk8hh/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/8qhxz41/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/8qhxz41/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/gxh58fw/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/gxh58fw/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/lp0zqhd/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/lp0zqhd/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/nxxe5sm/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/nxxe5sm/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/tc0gl5b/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/tc0gl5b/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/yl7l80s/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-b/yl7l80s/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/2ew0xjb/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/2ew0xjb/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/3c99fvf/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/3c99fvf/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/6274cms/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/6274cms/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/7k48tkw/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/7k48tkw/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/eqm5btn/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/eqm5btn/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/pj0642s/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-boston-ma-unit-c/pj0642s/"","
https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-somerville-ma-unit-b/dl8vl9j/	"""https://www.apartments.com/private-bedroom-in-3-bed-1-bath-home-somerville-ma-unit-b/dl8vl9j/"","
https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-a/4w042nk/	"""https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-a/4w042nk/"","
https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-a/zdlm7jy/	"""https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-a/zdlm7jy/"","
https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-b/yjqyq6s/	"""https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-b/yjqyq6s/"","
https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-c/t57tl5b/	"""https://www.apartments.com/private-bedroom-in-3-bed-15-bath-home-boston-ma-unit-c/t57tl5b/"","
https://www.apartments.com/private-bedroom-in-3-bed-2-bath-home-boston-ma-unit-b/hfk1180/	"""https://www.apartments.com/private-bedroom-in-3-bed-2-bath-home-boston-ma-unit-b/hfk1180/"","
https://www.apartments.com/private-bedroom-in-3-bed-2-bath-home-boston-ma-unit-c/088j7m2/	"""https://www.apartments.com/private-bedroom-in-3-bed-2-bath-home-boston-ma-unit-c/088j7m2/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/6dejy1s/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/6dejy1s/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/9rhydr7/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/9rhydr7/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/cmc7nbe/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/cmc7nbe/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/d4dvf6j/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/d4dvf6j/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/flcy6rr/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/flcy6rr/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/mtftv0k/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/mtftv0k/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/myw4lcl/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/myw4lcl/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/s8l7vf7/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/s8l7vf7/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/vbfjg9f/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/vbfjg9f/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/yylwyhv/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-a/yylwyhv/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/3qnl8dd/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/3qnl8dd/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/7fmr8lz/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/7fmr8lz/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/bxdwwmc/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/bxdwwmc/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/djef9nj/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/djef9nj/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/g5g3mjx/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/g5g3mjx/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/hlq6bg1/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/hlq6bg1/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/hq37e70/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/hq37e70/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/kedjf58/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/kedjf58/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/q0wtkcw/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/q0wtkcw/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/qtgxgdy/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-b/qtgxgdy/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/07m2g03/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/07m2g03/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/kpnq0t9/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/kpnq0t9/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/ng4s6bm/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/ng4s6bm/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/s9d11w7/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/s9d11w7/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/ybp9rvv/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-c/ybp9rvv/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/5c5nwfq/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/5c5nwfq/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/5wvx4em/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/5wvx4em/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/71tblzw/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/71tblzw/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/cmg6p2g/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/cmg6p2g/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/ey0mn3q/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/ey0mn3q/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/fg4ry7t/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/fg4ry7t/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/g2q2hjx/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/g2q2hjx/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/hz04yy0/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/hz04yy0/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/pf30znt/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/pf30znt/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/tp5fg18/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/tp5fg18/"","
https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/wmt93dk/	"""https://www.apartments.com/private-bedroom-in-4-bed-1-bath-home-boston-ma-unit-d/wmt93dk/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-2b/87kx781/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-2b/87kx781/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-3c/6zllqds/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-3c/6zllqds/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/8ex5yy3/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/8ex5yy3/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/c1369xf/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/c1369xf/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/c3lckcg/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/c3lckcg/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/kg8wxt8/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-a/kg8wxt8/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-b/s2gpkx4/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-b/s2gpkx4/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/0wz5k70/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/0wz5k70/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/etg0tqq/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/etg0tqq/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/x9xj0wp/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-c/x9xj0wp/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-d/4pxlpqk/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-d/4pxlpqk/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-d/r51pge1/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-boston-ma-unit-d/r51pge1/"","
https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-somerville-ma-unit-a/8c983s3/	"""https://www.apartments.com/private-bedroom-in-4-bed-15-bath-home-somerville-ma-unit-a/8c983s3/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-1a/jex95t4/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-1a/jex95t4/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-1c/5rcx0eq/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-1c/5rcx0eq/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/1gtdzb4/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/1gtdzb4/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/2fh0ysc/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/2fh0ysc/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/58t91fp/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/58t91fp/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/9y744l6/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/9y744l6/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/dvcwpsh/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/dvcwpsh/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/ky34zpb/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/ky34zpb/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/nmqzsxm/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/nmqzsxm/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/rgqnw22/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/rgqnw22/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/xzm57gn/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/xzm57gn/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/zh9hzcz/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-a/zh9hzcz/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/7mvzmdw/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/7mvzmdw/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/9xc47v7/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/9xc47v7/"","
https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/et32epp/	"""https://www.apartments.com/private-bedroom-in-4-bed-2-bath-home-boston-ma-unit-b/et32epp/"","
